time ,text ,user ,rts ,place ,lon ,lat,dic,dic_rounded
2017-05-04 07:49:21 ,"Canabis , aligot ou chouchen..? Je m'interroge... #2017leDebat #MLP  ",Jean-François Cros ,2,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 07:49:07 ,"""On est pas sorti avec ces deux cons"" #2017LeDebat  ",Victor Tlrn ,0,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 07:47:58 ,"RT @LucssOFFICIEL: C'est d'un ridicule ce débat. Personne s'écoute , Personne. T'as 2 lions qui rugissent et 2 canard qui comptent les point… ",L'Honorable ,80,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 07:26:24 ,RT @HashtagValentin: J'V CASSER MA TÉLÉ LES GARS SI ELLE ARRÊTE PAS DE FAIRE SA BELLE L'AUTRE TROLL LÀ #2017LeDebat ,Marquinhos ,18,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 07:11:34 ,"RT @DiezThomas: Allez on boit à chaque fois que Macron dit ""bétise"" #2017LeDebat ",TAKATA MEN ,1,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 07:10:55 ,RT @DiezThomas: Macron après 8 minutes de débat #2017LeDebat ,TAKATA MEN ,8,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 07:05:11 ,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",Cyt ,55,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 06:56:33 ,#2017ledébat ,MEDEF Limousin ,0,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 06:54:43 ,RT @ZeClint: le niveau de @MLP_officiel en dit long sur elle mais aussi beaucoup sur la clique qui l'entoure ... infoutue d'être préparé #2… ,Gordon Freeman ,5,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 06:45:26 ,"RT @BIDUDessinateur: Boire une gorgée de cidre à chaque fois que MLP dit ""immigration"",""danger"" et ""islamistes"" , et finir en coma éthyliqu… ",Attention au c⚽uac ,12,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 06:40:06 ,#2017LeDébat Lepen évite les questions comme quand on parle de @Benzema a Didier Deschamps ,Dufossé ,0,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 06:35:27 ,"RT @VMarendat: Je ne doute pas.Mon vote sera franc.Je choisis le rassemblemt ,la vérité ,la compétence ,le progressisme ,l'humanisme #JeVoteMac… ",Alexis Chambon ,1,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 06:23:52 ,"J'hésite entre la Soupe aux Choux , Alien le retour ou E.T... #2017LeDebat #MLP  #MarineLaPerchée

 ",Jean-François Cros ,0,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 06:10:34 ,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",DJF ,55,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 06:01:32 ,"RT @JFCros: Sur @RTLFrance , @JLBorloo : ""hier soir , @MLP_officiel s'est désarticulée et a choisi l'invective..."" #2017LeDebat ",KABA ,1,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 05:57:02 ,"Je ne doute pas.Mon vote sera franc.Je choisis le rassemblemt ,la vérité ,la compétence ,le progressisme ,l'humanisme #JeVoteMacron #2017LeDebat ",MARENDAT Véronique ,1,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 05:56:45 ,#AuNomDuPeuple !? Avec ce qu'on a entendu hier soir ???? C'est une blague !? #2017LeDebat Marine s'est chié dessus ... sans aucun doute ! ,Damn Good Boy ,0,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 05:55:56 ,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",maicpavrai ,55,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 05:50:46 ,Ce matin on a honte #2017LeDebat et le 8 Mai on dira j'ai pas voté pour ça ,Ouf ,1,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 05:49:21 ,"Sur @RTLFrance , @JLBorloo : ""hier soir , @MLP_officiel s'est désarticulée et a choisi l'invective..."" #2017LeDebat ",Jean-François Cros ,1,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 05:44:00 ,RT @BIDUDessinateur: #2017LeDebat Ce débat vole tellement bas qu'il passe entre les jambes de Valbuena... . ,My binette🏃‍♀️ ,8,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 05:43:30 ,"RT @RobinLass: C'est pas elle qui me fait peur , c'est les millions de gens qui ont et vont voter pour elle! C'est flippant !PRENEZ CONSCIEN… ",• Chαchα` ♛ ,5,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 05:43:15 ,"RT @Tyca65: Macron nous fait du Chevalier et Laspales : certains ont essayé , ils ont eu des problèmes #2017LeDébat ",Marie Marchi 🌞 ,2,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 05:42:21 ,#2017LeDebat Alors les #editocrates? Votre scénario se déroule comme prévu? Ah y'a encore les #legislatives2017 ! Dur avec #FranceInsoumise ,Bervan ,0,NaN ,45.7087 ,0.6269,1.0,1
2017-05-04 05:38:28 ,Tout va bien pour le monde de la finance et du fascisme. Alors les #donneursdeleçon oubliez ceux qui ne voteront pa… ,Bervan ,0,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 05:36:00 ,"RT @LucssOFFICIEL: C'est d'un ridicule ce débat. Personne s'écoute , Personne. T'as 2 lions qui rugissent et 2 canard qui comptent les point… ",badgirl🖤 ,80,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 05:34:56 ,"RT @BIDUDessinateur: Vu le vide dans les propos de Le Pen ce soir , la NASA prévoit actuellement d'y envoyer une station spatiale. #2017LeDé… ",Bérengère ,9,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 05:33:24 ,RT @axelledsbds: elle est bien méprisante.. #2017LeDebat ,DjaDja trop deuspii ,2,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 05:28:24 ,Un jour on dira au cancre de la classe ton niveau est celui de #2017LeDebat pauvre pays!! ,Ouf ,1,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 05:11:03 ,Après le #2017LeDebat on saura ce qu'on aura pas. Alors ça donne envie de voter pour qui? #legislativesFI avec le p… ,Bervan ,0,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 05:07:45 ,RT @KarimDjellali: Et toi le petit chien à sa mémère tu veux appliquer le vernis sur les pieds de maman en les léchant ? #2017LeDébat ,DJF ,2,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-04 05:04:49 ,"RT @zdricpx: L'éducation , on te traite ça en 4 min chrono et deux coups de cuiller à pot... c'est tellement simple! #2017LeDebat #LeVideSid… ",Diamantino JORGE ,2,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 05:01:51 ,"RT @zdricpx: MLP fait la preuve de son indigence intellectuelle , du vide absolu de son projet. Elle fait du grand guignol en permanence. #2… ",Diamantino JORGE ,1,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-04 04:53:09 ,RT @BIDUDessinateur: #2017LeDebat Ce débat vole tellement bas qu'il passe entre les jambes de Valbuena... . ,Cathy Degorce ,8,NaN ,45.7087 ,0.6269,-1.0,0
