time,text,user,rts,place,lon,lat,dic,dic_rounded
2017-05-06 13:02:52 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Morenita ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 12:42:44 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,TACOS,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 12:09:42 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Pau ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 12:00:36 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,audrey winchescko ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 11:35:04 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,lélécolo ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 11:19:08 ,"RT @Baptiste_P0t: Quand t'as Tout mise sur le sujet "" le terrorisme et l'intégrité du territoire "" et Qu'il  tombe à l'examen #2017LeDebat… ",ThoomasBls ,1 ,NaN ,47.763 ,-0.329,-1.0,0
2017-05-06 11:05:13 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,wen' ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 11:01:06 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,j'aime pas les gens ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 10:49:54 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Maryne 🎀 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 10:41:38 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Pédiluve ⚱₪⚱ ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 10:20:08 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,oula ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 10:14:34 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Clara 💛 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 09:57:21 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,luluu ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 09:49:47 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,ღ07/07/2016ღ ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 09:46:51 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,léa ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 09:39:12 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,rémi ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 09:22:00 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Jules ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 09:08:30 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,A ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 08:56:27 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,drey ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 08:55:16 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,A R M ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 08:42:05 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Alby ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 08:32:37 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Julia ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 08:25:34 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,sam ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 08:05:28 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,❌inès❌ ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 07:51:23 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,moon ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-06 07:47:14 ,"RT @Rom__1__: Quand tu veux pas le dire , mais que ton visage le dit si bien à ta place #2017LeDebat #Presidentielle2017  ",LUCKY ,4 ,NaN ,47.763 ,-0.329,0.0,Nan
