,text,dic_rounded,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin
381,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0
382,RT @TwitterFrance: 📊 Le débat de l'entre-deux-tours avec @france2tv débute maintenant en direct sur Twitter : #2017LeDebat ,Nan,2,2,2,1,1,0
383,"RT @Louison_A: Ceux qui veulent s'abstenir ou voter blanc , vous avez eu ce soir une longue bande-annonce. Ne DECONNEZ pas les mecs. Pitié.… ",0,2,2,2,1,1,1
384,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0
385,RT @JulienDev4Dream: #Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat #Debat2017 #… ,Nan,2,2,2,0,1,1
386,RT @Marine2017_EN: #Macron forbids CEOs to defend themselves against #islamist claims #2017LeDebat @MLP_officiel ,Nan,2,2,2,0,0,1
387,RT @Marine2017_EN: It's not the government that creates money but the #French ! Its their money. We must give them their money back! #2017L… ,Nan,2,2,2,0,0,1
388,RT @Marine2017_EN: #Security and #terrorism are major problems that are totally absent from the #Macron project @MLP_officiel #2017LeDébat… ,0,2,2,2,0,0,1
389,"RT @Marine2017_EN: Mr. #Macron , you have a complacency for #Islamism (votes) #2017LeDébat #MuslimBrotherhood @MLP_officiel  ",Nan,2,2,2,0,1,1
390,"RT @Marine2017_EN: Mr Macron ! Judicial laxity causes an explosion of insecurity , in our cities as well as in the countryside #2017LeDebat… ",Nan,2,2,2,0,1,0
391,RT @Marine2017_EN: #Macron forbids CEOs to defend themselves against #islamist claims #2017LeDebat @MLP_officiel ,Nan,2,2,2,0,0,1
392,"RT @Marine2017_EN: #Macron is the heir of François Hollande , who defends him twice a day , as well as all the #Socialist Ministers @MLP_offi… ",1,2,2,2,0,1,0
393,"RT @Marine2017_EN: It has been 25 years since you promised this ""social Europe"" and we only got unemployment , deindustrialization , relocati… ",Nan,2,2,2,0,0,1
394,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0
395,"RT @Sylvqin: Quand Marine défend les juifs pendant un débat 
#2017LeDébat  ",Nan,2,2,2,1,1,1
396,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0
397,"RT @SophieBarel: Et ben on s'est bien fait iech dis donc. Allez , on repose les bières/le chocolat chaud et au lit. #2017LeDebat ",1,2,2,2,1,1,1
398,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0
399,RT @ImLiving4Love: Le Pen qui essaye de se poser en grande ambassadrice des droits LGBT alors que son ami Poutine cautionne leur exterminat… ,1,2,2,2,0,0,0
400,RT @AudeBaron: Le Pen qui accuse Macron d'avoir des soutiens louches. Et pendant ce temps... #2017leDebat ,0,2,2,2,0,0,1
401,"RT @lemondefr: #2017LeDébat | On a beau dire , être journaliste télé , c’est pas rigolo tous les jours   par @FrJohannes ",0,1,2,2,1,0,0
402,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0
403,RT @FannyWanKenobi: ❤️#charliehebdo #TousContreLeFN #2017LeDébat #JeVote #JeVoteMacron ,Nan,2,2,2,0,0,1
404,"RT @PolitiqueF24: ""Il faut éradiquer l'idéologie du fondamentalisme islamiste et vous ne le ferez pas , M. Macron , car vous êtes soumis à eu… ",0,2,2,2,0,1,0
405,"RT @PolitiqueF24: #2017LeDebat : @MLP_officiel : ""Je suis la candidate du pouvoir d'achat , vous êtes le candidat du pouvoir d'acheter"" #Pre… ",Nan,2,2,2,0,0,1
406,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0
407,"RT @Paris18__: L'état d'abandon du quartier de Château-rouge au cœur de Paris , ville de gauche #ledebat #debat2017 #2017ledebat #Paris18 #d… ",0,2,2,2,0,0,1
408,"RT @PolitiqueF24: ""Il ft retrouver notre monnaie nationale"" [...] les grandes entreprises paieront avec l' #Euro"" soutient @MLP_officiel #2… ",1,2,2,2,0,0,0
409,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0
410,"RT @Aede: C'est pas des journalistes qu'il fallait mettre pour le débat , c'est Pascal le grand frère. #2017LeDébat ",1,2,2,2,0,0,0
411,RT @Marine2017_EN: #Macron forbids CEOs to defend themselves against #islamist claims #2017LeDebat @MLP_officiel ,Nan,2,2,2,0,0,1
412,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0
413,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,0,2,2,2,0,1,0
414,"RT @Freezze: Quand t'oses pas prononcer le mot ""arabe"" #2017LeDebat  ",Nan,2,2,2,1,1,1
415,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0
416,"RT @OneRadex: Elle est complément folle. 
#2017LeDébat
  ",Nan,2,2,2,0,0,1
417,RT @EmmanuelMacron: Le pays vous importe peu. Vous n'avez pas de projet pour lui sinon celui qui consiste à vivre de la peur et des mensong… ,0,0,2,0,0,1,0
418,"RT @Marine2017_EN: Mr #Macron (ex) Minister of the Economy , the adviser of F. Holland , you never found the recipe to fight #unemployment #2… ",Nan,2,2,2,0,0,1
419,"RT @Marine2017_EN: We need a policy for enterprise development , SMEs create jobs !  #2017LeDebat @MLP_officiel  ",Nan,2,2,2,0,1,0
420,"RT @Marine2017_EN: Mr. #Macron , you have a complacency for #Islamism (votes) #2017LeDébat #MuslimBrotherhood @MLP_officiel  ",Nan,2,2,2,0,1,1
421,"RT @Marine2017_EN: Mr Macron ! Judicial laxity causes an explosion of insecurity , in our cities as well as in the countryside #2017LeDebat… ",Nan,2,2,2,0,1,0
422,RT @Marine2017_EN: #Macron forbids CEOs to defend themselves against #islamist claims #2017LeDebat @MLP_officiel ,Nan,2,2,2,0,0,1
423,"RT @Marine2017_EN: #Macron is the heir of François Hollande , who defends him twice a day , as well as all the #Socialist Ministers @MLP_offi… ",1,2,2,2,0,1,0
424,"RT @Marine2017_EN: It has been 25 years since you promised this ""social Europe"" and we only got unemployment , deindustrialization , relocati… ",Nan,2,2,2,0,0,1
425,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0
426,"RT @Eliane2Carantec: Ce qui sortait de la bouche de JM LePen il y a 20ans me faisait peur , ce qui est sorti de ses bourses il y a 49 ans m'… ",0,0,2,0,0,0,0
427,RT @mkfrison: Ça marche avec toutes les chansons !!! #2017LeDébat ,Nan,2,2,2,0,0,0
428,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0
429,"RT @NousLesFiIIes: quand y'a ""terrorisme"" dans la question #2017LeDébat  ",0,2,2,2,1,1,0
430,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0
431,"RT @PolitiqueF24: ""Il ft retrouver notre monnaie nationale"" [...] les grandes entreprises paieront avec l' #Euro"" soutient @MLP_officiel #2… ",1,2,2,2,0,0,0
432,RT @Nathandco: @sofiakkar @AzartyWD Au lieu de plagier un discours elle aurait mieux fait de plagier un programme #2017LeDébat 😂😂😂😂 ,1,0,2,0,0,0,0
433,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,1,2,1,1,1,1
434,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0
435,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0
436,"RT @Marine2017_EN: #Macron is the heir of François Hollande , who defends him twice a day , as well as all the #Socialist Ministers @MLP_offi… ",1,2,2,2,0,1,0
437,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0
438,"RT @EmmanuelMacron: Madame Le Pen , vous êtes en train de lire une fiche qui ne correspond pas au dossier que vous avez cité. #2017LeDébat h… ",Nan,2,2,2,0,0,1
439,"RT @dupontaignan: ""Contrôler les frontières ne sert à rien contre le terrorisme"" : la folie laxiste de M. Macron dévoilée au grand jour ! #… ",0,2,2,2,0,0,0
440,"RT @BaruchPascal: Y'a du clash par ici ? 
#Melenchon #GrandDebat #2017LeDebat  ",0,2,2,2,0,1,0
441,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1
442,RT @JulienDev4Dream: #Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat #Debat2017 #… ,Nan,2,2,2,0,1,1
443,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0
444,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0
445,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0
446,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,1,2,2,2,0,0,0
447,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0
448,"RT @AxelDane: Bon , Macron n'a pas été génial , mais MLP a été en dessous de tout. La question est avec qui il va gouverner. #2017LeDebat ",0,2,2,2,0,0,0
449,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,0,2,2,2,0,1,0
450,RT @lDontGiveUp: Quand y a légumes et poisson à la cantine le midi #2017LeDebat ,Nan,2,2,2,1,0,1
451,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,1,2,2,2,0,0,0
452,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,1,2,2,2,0,0,0
453,RT @Freezze: 10 secondes et j'en peux déjà plus de cette grosse pute. #2017LeDebat ,0,2,2,2,0,1,0
454,RT @Freezze: Allez ca dégage. #2017LeDebat ,Nan,2,2,2,1,1,1
455,"RT @Neacko83: En 2002 , Chirac disait : ""on ne débat pas avec l'extreme droite"".
15 ans après , en voyant #LePen , on comprend mieux pourquoi.… ",1,2,2,2,1,0,1
456,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,0,2,2,2,0,1,0
457,"RT @Freezze: Quand t'oses pas prononcer le mot ""arabe"" #2017LeDebat  ",Nan,2,2,2,1,1,1
458,"RT @NormanDesVideos: J'ai l'impression que vous vous énervez , non c'est vous qui vous énervez , non c'est vous qui vous énervez , non c'est v… ",1,2,0,0,0,0,0
459,"RT @TeamMacron2017: Louis Aliot , du FN , avec Camel Bechikh représentant de l'UOIF. Marine Le Pen devrait balayer devant sa porte #2017LeDeb… ",Nan,2,2,2,0,0,0
460,RT @Antoine_Aillot: Oklm le débat #Perlimpinpin #2017LeDebat #Macron #Debat2017 ,Nan,2,2,2,0,0,1
461,RT @medef: La sortie de l'Euro serait une véritable catastrophe. Témoignage d'une PME #2017LeDebat  ,Nan,2,2,2,0,0,0
462,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0
463,"RT @Marine2017_EN: 🔴KEY PHRASE ""Mr #Macron , in any case , #France will be governed by a #Woman: either ME or Mrs. #MERKEL !"" #2017LeDebat @M… ",Nan,2,2,2,0,0,0
464,"RT @Marine2017_EN: #Macron is the heir of François Hollande , who defends him twice a day , as well as all the #Socialist Ministers @MLP_offi… ",1,2,2,2,0,1,0
465,"RT @topito_com: ""Madame Le Pen , votre avis sur les impôts ? 
- NON MAIS C'EST LA FAUTE A MACRON SI LES IMPÔTS Y SONT ÉLEVÉS""#2017LeDebat ",0,2,2,2,0,0,0
466,"RT @topito_com: ""Madame Le Pen , votre avis sur les impôts ? 
- NON MAIS C'EST LA FAUTE A MACRON SI LES IMPÔTS Y SONT ÉLEVÉS""#2017LeDebat ",0,2,2,2,0,0,0
467,"RT @EMacron_2017: [#MACRONPRESIDENT 🇫🇷 #Ensemble #2017LeDébat] 
Qui arrive en tête des sondages au second tour dans votre région ?... ,Thomas Cuinet ,11 ,NaN ,48.849 ,2.637
2017-05-07 01:07:37 ,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,eujo ,1682 ,NaN ,48.849 ,2.637
2017-05-07 01:06:47 ,RT @FabAngotti: Images exclusives du retour d'Emmanuel Macron dans sa loge après le débat #2017LeDebat ,Amel ,1761 ,NaN ,48.849 ,2.637
2017-05-07 01:05:54 ,""RT @tony_st_laurent: Si Marine Lepen prend soin de la France comme de sa dentition , on est dans la merde   #2017LeDebat ",Nan,2,2,2,0,0,0
468,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,1,2,2,2,0,0,0
469,RT @mkfrison: Ça marche avec toutes les chansons !!! #2017LeDébat ,Nan,2,2,2,0,0,0
470,RT @tristanbelotti: Putain ... j'aime internet 😂 #2017LeDebat ,Nan,0,2,1,0,1,1
471,RT @FabAngotti: Images exclusives du retour d'Emmanuel Macron dans sa loge après le débat #2017LeDebat ,Nan,2,2,2,0,1,0
472,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0
473,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0
474,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1
475,RT @EmmanuelMacron: Ça fait à peu près 3 minutes que Mme Le Pen nous explique sa stratégie pour lutter contre le chômage en France. Elle n'… ,0,2,2,2,0,1,0
476,RT @CTinsoumis: Quand tu te dis qu'en fait ça aurait été beaucoup mieux avec Mélenchon #2017LeDebat #JLM2017 ,1,1,2,0,1,1,0
477,RT @pandisama_: CEST DE LA POUDRE DE PERLIMPIMPIMMMMMMM SALOOOOOPEEEEEEEE #2017LeDebat ,Nan,2,2,2,0,0,0
478,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0
479,"RT @Neacko83: En 2002 , Chirac disait : ""on ne débat pas avec l'extreme droite"".
15 ans après , en voyant #LePen , on comprend mieux pourquoi.… ",1,2,2,2,1,0,1
480,RT @JulienDev4Dream: #Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat #Debat2017 #… ,Nan,2,2,2,0,1,1
481,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0
482,RT @pandisama_: CEST DE LA POUDRE DE PERLIMPIMPIMMMMMMM SALOOOOOPEEEEEEEE #2017LeDebat ,Nan,2,2,2,0,0,0
483,RT @JulienDev4Dream: #Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat #Debat2017 #… ,Nan,2,2,2,0,1,1
484,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0
485,"RT @Marine2017_EN: Mr. #Macron , you have a complacency for #Islamism (votes) #2017LeDébat #MuslimBrotherhood @MLP_officiel  ",Nan,2,2,2,0,1,1
486,#Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat… ,Nan,2,2,2,0,1,1
487,"RT @Freezze: ""Excusez moi mais ... Mais .. Pourrait on évoquer le ... S'il vous plait ? Est ce que ... Oh et puis démerdez vous tiens""  #20… ",Nan,2,2,0,0,1,0
488,RT @Hakimjemili: #2017LeDebat ,Nan,2,2,2,0,0,1
489,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0
490,RT @JulienDev4Dream: #Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat #Debat2017 #… ,Nan,2,2,2,0,1,1
491,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0
492,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0
493,#Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat… ,Nan,2,2,2,0,1,1
494,RT @dupontaignan: M.Macron accepte sans honte le soutien de l'UOIF. C'est l'aveu irresponsable d'une soumission au fanatisme islamiste. #20… ,0,0,2,0,0,0,0
495,RT @Rayanlvtt: Si Macron est élu #2017LeDebat #GrandDebat ,Nan,2,2,2,0,1,0
496,RT @JulienDev4Dream: #Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat #Debat2017 #… ,Nan,2,2,2,0,1,1
497,#Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat… ,Nan,2,2,2,0,1,1
498,"RT @NasNacera: Pendant ce temps la à Nice , des électeurs FN croisent les doigts pour.... qu'il y'ait un attentat pour que MLP gagne. #2017L… ",Nan,2,2,2,1,1,0
499,#Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat… ,Nan,2,2,2,0,1,1
500,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0
501,#Presidentielle2017 #Presidentielle #Élection_présidentielle  #France   #MacronLeaks #macron #2017LeDebat… ,Nan,2,2,2,0,1,1
502,"RT @dupontaignan: ""Contrôler les frontières ne sert à rien contre le terrorisme"" : la folie laxiste de M. Macron dévoilée au grand jour ! #… ",0,2,2,2,0,0,0
503,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0
504,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0
505,RT @SalemZiouche: Chasser le naturel il revient au galop #2017LeDebat ,1,2,2,1,0,0,1
506,"RT @GrandesVoix: #2017LeDebat : ""Emmanuel Macron n'a pas été clair sur le communautarisme , sur l'UOIF"" @VilleneuveCharl #GrandesVoix ,Catherine ,738 ,NaN ,48.849 ,2.637
2017-05-07 00:13:19 ,RT @piwoll: Quand tu sais qu'à tout moment tu peux l'afficher avec des nudes  #2017LeDebat ,MOSA ,140 ,NaN ,48.849 ,2.637
2017-05-07 00:11:15 ,""RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",Nan,1,2,0,0,0,0
507,RT @Henry_Rousso: Le fossé entre l'importance politique de Le Pen et son incompétence totale sur presque tous les sujets est un problème ma… ,0,2,2,2,1,1,1
508,"RT @lawlufy: j'aime pas leurs façon de sourire et de parler , ils se respectent pas du tout , d'un côté ou de l'autre #2017LeDebat ",Nan,0,0,0,0,0,0
509,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1
510,RT @Alextrxm: les journalistes quand ils essayent d'intervenir mais qu'ils se font couper la parole  #2017LeDebat ,Nan,2,2,2,0,1,0
511,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,1,2,1,1,1,1
512,RT @libe: Marine Le Pen raconte (encore) n'importe quoi sur les fichés S : elle est en roue libre #2017LeDebat   ,Nan,2,2,2,0,0,0
513,"RT @achrisafis: Macron: ""I'm sorry , Madame Le Pen , France deserves better than you"" #2017LeDebat ",Nan,2,2,2,0,1,1
514,RT @lDontGiveUp: Quand y a légumes et poisson à la cantine le midi #2017LeDebat ,Nan,2,2,2,1,0,1
515,RT @Sylvqin: Le mec est furtif ! Qui l'a vu ? #2017LeDébat ,0,2,2,2,0,0,0
516,RT @AudeBaron: Le Pen qui accuse Macron d'avoir des soutiens louches. Et pendant ce temps... #2017leDebat ,0,2,2,2,0,0,1
517,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1
518,"RT @cdion: RIP l'écologie (climat , extinction des espèces , déforestation , pollution de l'air , ressources naturelles...) Rien d'important !#… ",0,0,2,0,1,1,0
519,"RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",1,1,2,1,1,1,1
520,RT @christineboutin: #2017LeDebat Conclusion: très triste ce soir pour la France ! Débat le plus minable de ces 40 dernières années inquiét… ,0,2,2,1,0,0,0
521,"RT @dupontaignan: ""Contrôler les frontières ne sert à rien contre le terrorisme"" : la folie laxiste de M. Macron dévoilée au grand jour ! #… ",0,2,2,2,0,0,0
522,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0
523,RT @Freezze: RT si t'as rien compris. #2017LeDebat ,0,2,2,2,0,1,0
524,RT @Alextrxm: les journalistes quand ils essayent d'intervenir mais qu'ils se font couper la parole  #2017LeDebat ,Nan,2,2,2,0,1,0
525,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0
526,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0
527,"RT @dupontaignan: ""Contrôler les frontières ne sert à rien contre le terrorisme"" : la folie laxiste de M. Macron dévoilée au grand jour ! #… ",0,2,2,2,0,0,0
528,"RT @dupontaignan: ""Contrôler les frontières ne sert à rien contre le terrorisme"" : la folie laxiste de M. Macron dévoilée au grand jour ! #… ",0,2,2,2,0,0,0
529,"RT @dupontaignan: M.Macron , petit télégraphiste de Mme Merkel , veut appliquer la feuille  de route de Bruxelles avec l'argent des Français.… ",0,2,2,2,0,0,0
530,RT @piwoll: Quand tu sais qu'à tout moment tu peux l'afficher avec des nudes  #2017LeDebat ,0,2,2,2,1,1,0
531,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0
532,"RT @LesEchos: 🔴 #2017LeDebat - @EmmanuelMacron ""Vous lisez une fiche qui ne correspond pas au dossier évoqué. C'est triste"" &gt;&gt;  ",Nan,2,2,2,0,0,0
533,"RT @Neacko83: En 2002 , Chirac disait : ""on ne débat pas avec l'extreme droite"".
15 ans après , en voyant #LePen , on comprend mieux pourquoi.… ",1,2,2,2,1,0,1
534,RT @lapine75: Ce soir on va pouvoir choisir entre la mort ou tchi tchi  #2017LeDebat ,0,2,2,2,1,1,1
535,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0
536,RT @lapine75: Ce soir on va pouvoir choisir entre la mort ou tchi tchi  #2017LeDebat ,0,2,2,2,1,1,1
537,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0
538,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0
539,"RT @GrandesVoix: #2017LeDebat : ""Emmanuel Macron n'a pas été clair sur le communautarisme , sur l'UOIF"" @VilleneuveCharl #GrandesVoix ,Flambyjunior ,738 ,NaN ,48.849 ,2.637
2017-05-06 23:26:22 ,RT @lapine75: Ce soir on va pouvoir choisir entre la mort ou tchi tchi  #2017LeDebat ,amourgloireetvoter🔽 ,4 ,NaN ,48.849 ,2.637
2017-05-06 23:26:18 ,RT @exdrn: - t'a pas besoin d'expliquer ton programme si t'en a pas #GrandDebat2017 #2017LeDébat ,Roi de Sparte ,162 ,NaN ,48.849 ,2.637
2017-05-06 23:24:40 ,""RT @EmmanuelMacron: Madame Le Pen , la France mérite mieux que vous. #2017LeDébat ",0,2,2,2,0,0,0
540,RT @EmmanuelMacron: Ça fait à peu près 3 minutes que Mme Le Pen nous explique sa stratégie pour lutter contre le chômage en France. Elle n'… ,0,2,2,2,0,1,0
541,"RT @Freezze: ""Poudre de Perlimpinpin""  #2017LeDebat  ",Nan,2,2,2,0,0,1
542,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1
543,RT @Freezze: C'est bon elle a vrillé complet #2017LeDebat ,1,2,2,2,0,0,0
544,RT @Steve_Ignacio: Message aux journalistes pris en otage : si vous voulez qu'on vienne vous chercher clignez des yeux deux fois #2017LeDeb… ,0,2,2,2,0,1,0
545,RT @EmmanuelMacron: Ça fait à peu près 3 minutes que Mme Le Pen nous explique sa stratégie pour lutter contre le chômage en France. Elle n'… ,0,2,2,2,0,1,0
546,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0
547,RT @AudeBaron: Le Pen qui accuse Macron d'avoir des soutiens louches. Et pendant ce temps... #2017leDebat ,0,2,2,2,0,0,1
548,RT @ErenJaeger95: Normalement #2017LeDébat aurait dû ce passé comme ça 😭😭😭😭 ,1,2,2,2,0,1,0
549,RT @Rayanlvtt: Si Macron est élu #2017LeDebat #GrandDebat ,Nan,2,2,2,0,1,0
550,"RT @Freezze: ""Poudre de Perlimpinpin""  #2017LeDebat  ",Nan,2,2,2,0,0,1
551,"RT @Aede: C'est pas des journalistes qu'il fallait mettre pour le débat , c'est Pascal le grand frère. #2017LeDébat ",1,2,2,2,0,0,0
552,RT @deleteitugly: Meilleur moment du débat #2017LeDebat ,Nan,2,2,1,1,1,1
553,RT @Sylvqin: T'as pas besoin de parler de ton programme si t'insultes l'autre candidat pendant 3h #2017LeDébat ,Nan,2,2,2,0,1,0
554,"RT @MardiMondain: Qui soutenez-vous pour le 2nd tour? 🇫🇷
Lançons le GRAND sondage citoyen!
1•Votez 
2•Retweetez 
#2017LeDebat   
#ElectionP… ",0,2,2,2,0,0,0
