,Unnamed: 0,text,dic_rounded,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin,entities,candidate
326,326,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
327,327,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
328,328,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
329,329,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
330,330,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
331,331,"Votez macron et quand vous bosserez 48h par semaine , la vous pleurerez. Votez Le Pen.. enft jsp g rien compris à son programme #2017LeDebat ",0,2,2,2,1,1,1,None,None
332,332,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
333,333,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
334,334,RT @redwaen59250: @EmmanuelMacron Le Pen parle de Macron. Macron parle de la France. #2017LeDebat ,Nan,0,2,0,0,0,0,"Macron,Macron",Macron
335,335,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
336,336,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
337,337,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
338,338,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
339,339,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
340,340,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
341,341,RT @marouaneyounsi: En direct du QG de #MarineLePen qui cherche encore la feuille pour contrer #@EmmanuelMacron 😂 #2017ledebat #EnMarche #L… ,1,2,2,2,1,0,1,"#MarineLePen,@EmmanuelMacron",None
342,342,RT @SteeveBriois: #Macron / #Hollande : même bilan ! Vous en revoulez pour 5 ans ? #Débat2017 #2017LeDébat ,Nan,2,2,2,1,1,1,#Macron,Macron
343,343,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
344,344,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
345,345,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
346,346,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
347,347,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
348,348,RT @RemiGrx: Bon au final j'ai décidé ce que je vais faire pour le 2nd tour.. je vais revoter Mélenchon ! #2017LeDébat #RendezNousMelenchon ,0,2,2,2,0,1,0,Mélenchon,None
349,349,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
350,350,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
351,351,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
352,352,"INCROYABLE! #EmmanuelMacron , affirme dans le #2017LeDebat que la dévaluation fait baisser la compétitivité. Par définition elle l'améliore! ",0,2,2,2,0,0,0,"INCROYABLE,#EmmanuelMacron",Macron
353,353,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
354,354,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
355,355,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
356,356,RT @Siphano: MLP est ridicule elle est venu pour attaquer et non débattre. Son temps de parole lui sert à critiquer son adversaire. Risible… ,0,2,2,2,0,1,0,MLP,None
357,357,RT @SteeveBriois: #Macron / #Hollande : même bilan ! Vous en revoulez pour 5 ans ? #Débat2017 #2017LeDébat ,Nan,2,2,2,1,1,1,#Macron,Macron
358,358,RT @SteeveBriois: #Macron / #Hollande : même bilan ! Vous en revoulez pour 5 ans ? #Débat2017 #2017LeDébat ,Nan,2,2,2,1,1,1,#Macron,Macron
359,359,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
360,360,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
361,361,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
362,362,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
363,363,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
364,364,RT @SteeveBriois: #Macron / #Hollande : même bilan ! Vous en revoulez pour 5 ans ? #Débat2017 #2017LeDébat ,Nan,2,2,2,1,1,1,#Macron,Macron
365,365,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
366,366,RT @SteeveBriois: #Macron / #Hollande : même bilan ! Vous en revoulez pour 5 ans ? #Débat2017 #2017LeDébat ,Nan,2,2,2,1,1,1,#Macron,Macron
367,367,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
368,368,RT @Siphano: MLP est ridicule elle est venu pour attaquer et non débattre. Son temps de parole lui sert à critiquer son adversaire. Risible… ,0,2,2,2,0,1,0,MLP,None
369,369,RT @SteeveBriois: #Macron / #Hollande : même bilan ! Vous en revoulez pour 5 ans ? #Débat2017 #2017LeDébat ,Nan,2,2,2,1,1,1,#Macron,Macron
370,370,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
371,371,RT @redwaen59250: @EmmanuelMacron Le Pen parle de Macron. Macron parle de la France. #2017LeDebat ,Nan,0,2,0,0,0,0,"Macron,Macron",Macron
372,372,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
373,373,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
374,374,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
375,375,"RT @Basta_Blanchart: Deux heures de débat pas un mot sur l'environnement , pourtant la grande urgence de demain. Consternant. Édifiant.  #20… ",0,2,2,2,0,0,1,None,None
376,376,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
377,377,RT @Siphano: MLP est ridicule elle est venu pour attaquer et non débattre. Son temps de parole lui sert à critiquer son adversaire. Risible… ,0,2,2,2,0,1,0,MLP,None
378,378,#2017LeDébat #GrandDebat #LePenMacron #lepen #macron #macronlepen #LePenPresidente ,Nan,2,2,2,0,0,1,"#LePenMacron,#lepen,#macron,#macronlepen,#LePenPresidente",LePen
379,379,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
380,380,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
381,381,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
382,382,"RT @WiIIiam_FN: Macron is the candidate of Soros , Rothschild... these people are part of a satanic plot to prostitute our entire nations!
#… ",0,2,2,2,0,0,0,"Macron,Soros,Rothschild",Macron
383,383,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
384,384,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
#2017LeDebat  #GrandDebat 
  ",1,2,2,2,0,0,1,Leees,None
385,385,"RT @Theo_Lsx: -"" Ohhh j'suis pas venu ici pour souffrir okeyyy ?? #2017LeDebat  ",0,1,2,1,1,1,1,None,None
386,386,@CtionReda Pleure pas FAut faire des économies de mouchoir la France tombe n'auras plus d'économie #2017LeDébat #GrandDebat #LePenMacron ,1,2,2,2,0,0,0,#LePenMacron,LePen
387,387,"RT @Goethe59: Nathalie Saint-Cricq déclare que le camp Le Pen était mortifié après le débat... 
Tu m'étonnes !!!!! 😏 #France2 #20h #2017LeD… ",Nan,2,2,2,0,0,1,Nathalie,None
388,388,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
389,389,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
390,390,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
391,391,RT @marouaneyounsi: En direct du QG de #MarineLePen qui cherche encore la feuille pour contrer #@EmmanuelMacron 😂 #2017ledebat #EnMarche #L… ,1,2,2,2,1,0,1,"#MarineLePen,@EmmanuelMacron",None
392,392,RT @Siphano: MLP est ridicule elle est venu pour attaquer et non débattre. Son temps de parole lui sert à critiquer son adversaire. Risible… ,0,2,2,2,0,1,0,MLP,None
393,393,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
394,394,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
395,395,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
396,396,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
397,397,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
398,398,"RT @jimmyfaitlcon: -moi je suis proche des salariés
-nan c'est moi
-nan c'est pas vrai c'est moi
-menteur c'est moi
#2017LeDébat ",0,2,2,0,0,0,0,None,None
399,399,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
400,400,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
401,401,RT @Siphano: C'est marrant de voir MLP ne RIEN dire de son programme alors qu'elle riait de Macron à ce sujet aux débats du 1er tour.. #201… ,0,2,2,0,0,0,0,"MLP,Macron",Macron
402,402,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
403,403,RT @aminegalable: Relationship goals #2017LeDebat ,Nan,2,2,2,0,0,1,Relationship,None
404,404,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
405,405,"RT @jimmyfaitlcon: La vie d'ma mère j'vais les bomber , y m'connaissent pas putain je vais craquer... #2017LeDebat  ",0,1,2,1,1,1,1,None,None
406,406,RT @Siphano: MLP est ridicule elle est venu pour attaquer et non débattre. Son temps de parole lui sert à critiquer son adversaire. Risible… ,0,2,2,2,0,1,0,MLP,None
407,407,RT @emmabcqt: Le débat de hier soir #2017LeDébat ,Nan,2,2,2,1,0,0,None,None
408,408,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
409,409,RT @SteeveBriois: Le bilan de #Macron lorsqu'il était conseiller économique de François #Hollande a été catastrophique ! #Débat2017 #2017Le… ,Nan,2,2,2,0,1,0,"François,#Macron",Macron
410,410,"RT @jimmyfaitlcon: La vie d'ma mère j'vais les bomber , y m'connaissent pas putain je vais craquer... #2017LeDebat  ",0,1,2,1,1,1,1,None,None
411,411,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
412,412,RT @MikePlz: Panique à bord chez les militants du @FN_officiel ! #2017LeDébat #JeVote #DehorsLePen #Debat2017 #Présidentielle2017 #Macron #… ,Nan,2,2,2,0,0,0,"Panique,#DehorsLePen,#Macron",None
413,413,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
414,414,"RT @W_Tns_: ""Et OUI Monsieur macron c'est aussi votre faute si le PSG à perdu en #LDC face a barcelone,VOUS etiez ministre 
a l'époque !""… ",0,2,2,2,0,0,0,"Monsieur,VOUS",None
415,415,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
416,416,"RT @AQuatennens: #2017LeDebat La politique liquéfiée ! Aucune vision , rien sur les grands défis écologiques , sociaux et démocratiques. #Ren… ",0,2,2,2,0,1,0,None,None
417,417,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
418,418,"MLP a fait honte aux français en stérilisant le débat , la prestation la plus ridicule que j'ai vu lors d'un 2e tour…  ",0,2,2,2,0,0,0,MLP,None
419,419,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
420,420,"RT @SteeveBriois: #Macron est apparu comme le candidat de Hollande , assumant le bilan de Hollande. Le changement ne viendra que de Marine !… ",1,2,2,2,1,0,0,"Hollande,Hollande,Marine,#Macron",None
421,421,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
422,422,"RT @jimmyfaitlcon: -moi je suis proche des salariés
-nan c'est moi
-nan c'est pas vrai c'est moi
-menteur c'est moi
#2017LeDébat ",0,2,2,0,0,0,0,None,None
423,423,RT @aminegalable: Relationship goals #2017LeDebat ,Nan,2,2,2,0,0,1,Relationship,None
424,424,RT @AdelineNoirmain: Il manque quand même quelqu'un pour élever le débat ... @FrancoisFillon revenez ! #2017LeDebat ,0,2,2,2,0,1,0,None,None
425,425,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
426,426,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
427,427,RT @redwaen59250: @EmmanuelMacron Le Pen parle de Macron. Macron parle de la France. #2017LeDebat ,Nan,0,2,0,0,0,0,"Macron,Macron",Macron
428,428,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
429,429,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
430,430,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
431,431,RT @aminegalable: Relationship goals #2017LeDebat ,Nan,2,2,2,0,0,1,Relationship,None
432,432,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
433,433,RT @SteeveBriois: #Macron / #Hollande : même bilan ! Vous en revoulez pour 5 ans ? #Débat2017 #2017LeDébat ,Nan,2,2,2,1,1,1,#Macron,Macron
434,434,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
435,435,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
436,436,"Parler du débat avec ma famille et finir par tous attraper des fous rires des gestes et paroles de #LePen , merci #2017LeDebat #lePenJamais ",Nan,2,2,2,0,1,0,"Parler,#LePen,#lePenJamais",LePen
437,437,RT @AdelineNoirmain: Il manque quand même quelqu'un pour élever le débat ... @FrancoisFillon revenez ! #2017LeDebat ,0,2,2,2,0,1,0,None,None
438,438,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
#2017LeDebat  #GrandDebat 
  ",1,2,2,2,0,0,1,Leees,None
439,439,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
440,440,RT @SteeveBriois: #Macron / #Hollande : même bilan ! Vous en revoulez pour 5 ans ? #Débat2017 #2017LeDébat ,Nan,2,2,2,1,1,1,#Macron,Macron
441,441,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
442,442,"RT @AQuatennens: #2017LeDebat  Après un tel vide , une certitude : Quelle que soit l'issue , ça ne tiendra pas 5 ans. Tenons-nous prêts ! #Re… ",0,2,2,2,0,1,0,None,None
443,443,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
444,444,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
445,445,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
446,446,RT @sbast1: Avec @jeanlassalle on aurait rien compris mais au moins on se serait marré #2017LeDébat #2017LeDebat ,0,2,2,2,1,1,0,None,None
447,447,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
448,448,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
449,449,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
450,450,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
451,451,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
452,452,RT @theo_masse: si Jean Lassalle avait ete à la place de MLP il aurait organisé tt ca autour d'un petit apéro et tout se serait mieux passé… ,0,2,2,2,0,0,0,Jean Lassalle,None
453,453,"RT @Basta_Blanchart: Deux heures de débat pas un mot sur l'environnement , pourtant la grande urgence de demain. Consternant. Édifiant.  #20… ",0,2,2,2,0,0,1,None,None
454,454,"RT @AQuatennens: #2017LeDebat La politique liquéfiée ! Aucune vision , rien sur les grands défis écologiques , sociaux et démocratiques. #Ren… ",0,2,2,2,0,1,0,None,None
455,455,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
456,456,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
457,457,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
458,458,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
459,459,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
460,460,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
461,461,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
462,462,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
463,463,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
#2017LeDebat  #GrandDebat 
  ",1,2,2,2,0,0,1,Leees,None
464,464,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
465,465,RT @MikePlz: Panique à bord chez les militants du @FN_officiel ! #2017LeDébat #JeVote #DehorsLePen #Debat2017 #Présidentielle2017 #Macron #… ,Nan,2,2,2,0,0,0,"Panique,#DehorsLePen,#Macron",None
466,466,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
467,467,RT @SteeveBriois: #Macron / #Hollande : même bilan ! Vous en revoulez pour 5 ans ? #Débat2017 #2017LeDébat ,Nan,2,2,2,1,1,1,#Macron,Macron
468,468,RT @SteeveBriois: #Macron / #Hollande : même bilan ! Vous en revoulez pour 5 ans ? #Débat2017 #2017LeDébat ,Nan,2,2,2,1,1,1,#Macron,Macron
469,469,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
470,470,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
471,471,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
472,472,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
473,473,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
474,474,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
#2017LeDebat  #GrandDebat 
  ",1,2,2,2,0,0,1,Leees,None
475,475,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
476,476,RT @Siphano: Waouh quand je lis certains trucs dans ma TL je crois que je vais unfollow des gens ce soir.. #2017LeDebat ,Nan,2,2,2,0,1,0,Waouh,None
477,477,"RT @AnonymeJodeler: C'est le moment Jean-Luc , montre toi !

#2017LeDebat  ",Nan,2,2,2,0,0,0,None,None
478,478,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
479,479,RT @redwaen59250: @EmmanuelMacron Le Pen parle de Macron. Macron parle de la France. #2017LeDebat ,Nan,0,2,0,0,0,0,"Macron,Macron",Macron
480,480,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
481,481,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
482,482,RT @Anonymous7852: #2017LeDebat Avec Marine c'est le changement qu'on attend enfin ! Avec Macron c'est des promesses qui ne seront jamais a… ,Nan,2,2,2,0,0,0,"Avec Marine,Macron",None
483,483,"RT @W_Tns_: ""Et OUI Monsieur macron c'est aussi votre faute si le PSG à perdu en #LDC face a barcelone,VOUS etiez ministre 
a l'époque !""… ",0,2,2,2,0,0,0,"Monsieur,VOUS",None
484,484,"RT @jimmyfaitlcon: La vie d'ma mère j'vais les bomber , y m'connaissent pas putain je vais craquer... #2017LeDebat  ",0,1,2,1,1,1,1,None,None
485,485,"""Et OUI Monsieur macron c'est aussi votre faute si le PSG à perdu en #LDC face a barcelone,VOUS etiez ministre 
a…  ",0,2,2,2,0,0,0,"Monsieur,VOUS",None
486,486,"RT @flemmmmme: ""Leees lumières du phare d'Aleeeeeexandriiiiie""
  
#2017LeDebat ",1,2,2,2,0,0,1,Leees,None
487,487,RT @AdelineNoirmain: Il manque quand même quelqu'un pour élever le débat ... @FrancoisFillon revenez ! #2017LeDebat ,0,2,2,2,0,1,0,None,None
488,488,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
489,489,"RT @hb_xpredator: Journaliste : Vos propositions pour l'aide aux handicapés ? 

LePen : Vous savez l'immigration..

 #2017LeDebat  ",0,2,2,2,0,0,0,"Journaliste Vos,LePen Vous",LePen
