,text,lsvc,knn,mnb,lsvc_bin,knn_bin,mnb_bin,dic_rounded,media_tri,media_bin,total
346,"#2017LeDebat le pen beugle comme une vieille pochtronne ,avec ses fiches devant elle ,récite le manuel du parfait facho ,attaque à l'intox!!!!! ",2,2,2,1,1,0,1,2,1,1
347,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
348,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
349,Genre se rendre aux convocations d'un juge d'instruction. Je dis ça je dis rien. #2017LeDébat ,2,2,2,1,0,0,0,2,0,0
350,#2017LeDebat après ce gros bordel  moi sa sera blanc entre un capitaliste et une sans sujet de fond 😩😩 ,2,2,2,0,0,0,Nan,2,0,Neu
351,RT @njj____: Si en musique de fin on peut mettre Marine de diam's pour rigoler svp #2017LeDébat ,2,2,2,0,1,0,1,2,0,-
352,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
353,"Ce débat était d'une pauvreté ! La politique comme je ne l'aime pas , on aurait dit deux gamins de maternelle se chamaillant...#2017LeDébat ",2,2,2,1,0,1,Nan,2,1,Neu
354,J'espère que #2017ledebat était une caméra caché pour la grande rassrah3 de @Cyrilhanouna 🙏🏻 😮 ,2,2,2,0,0,0,1,2,0,-
355,"La haine a un visage. Chassez le naturel , il revient au galop. Épargnons cela à notre pays. #2017LeDebat ",2,2,1,0,0,1,Nan,2,0,Neu
356,Au moins maintenant on sait ce que ça donne quand deux candidats sans programme se retrouve à débattre.… ,2,2,2,1,0,0,Nan,2,0,Neu
357,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
358,Le niveau de ce débat..... Pauvre France #2017ledebat ,0,2,2,0,1,1,Nan,1,1,1
359,"RT @mlebranchu: #2017LeDebat - M. Le Pen s'est montrée loin du niveau d'un tel débat. Elle renforce , si c'était nécessaire , le choix de vot… ",0,2,2,0,0,0,Nan,1,0,-
360,Ce débat n'était pas au niveau ! Personne ne s'est mis dans la stature de President !#MacronCestNON #2017LeDebat vivement les #Législatives ,0,2,2,1,0,0,1,1,0,1
361,À force d'avoir les dents qui rayent le parquet #2017ledebat ,0,2,0,0,0,0,Nan,1,0,-
362,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
363,Message pour Marine Le Pen : la critique est facile l'art est difficile #2017LeDébat ,2,2,2,0,0,1,Nan,2,0,Neu
364,RT @pitiwazou: #2017LeDebat On va se faire défoncer à l’international tellement ce débat était pitoyable O_o !!!!!!!!!!!!!!! ,2,2,2,0,1,0,0,2,0,0
365,RT @nlt56lorient: #2017LeDebat Seul Macron fait des propositions. S'il continue il va parvenir à convaincre Le Pen de voter pour lui ! ,2,2,2,1,0,1,1,2,1,1
366,#2017ledebat et demain chacun des camps dira qu'il a bouffé l'autre💩💩💩 ,2,2,2,0,0,0,Nan,2,0,Neu
367,RT @MClementFr: #2017ledebat je vous jure qu'on dirait une engueulade entre ma grande soeur et moi #Debat2017 #Debat2ndTour ,2,2,2,0,0,0,1,2,0,-
368,J'ai regarder 10 Minutes du débat et ils m'ont donner un mal de tête pour 3 semaines #2017ledebat ,2,2,2,1,0,0,0,2,0,0
369,Elle a un truc de Chantal Goya cette Jean-Marine #2017LeDébat ,2,2,0,0,0,0,0,1,0,0
370,#2017LeDebat On va se faire défoncer à l’international tellement ce débat était pitoyable O_o !!!!!!!!!!!!!!! ,2,2,2,0,1,0,0,2,0,0
371,Marine Le Pen et sa conclusion j'ai réagis comme ça #2017LeDébat ,2,2,2,0,0,0,1,2,0,-
372,#2017LeDebat débat de piètre qualité ,2,2,2,0,0,1,0,2,0,0
373,"RT @OceanePierry: C'est des gamins en vrai , ils font que de se chamailler😂 #2017LeDebat ",2,2,0,0,0,0,Nan,1,0,-
374,#2017ledebat j'ai vraiment le sentiment d'avoir avancé😂😂😂 ,2,2,2,0,0,0,Nan,2,0,Neu
375,"Macron cite ""le courage de la vérité"" petit clin d'œil à Fillon.#Poke #2017LeDébat #Débat2017 ",2,2,2,0,0,0,Nan,2,0,Neu
376,Verdict du débat : @MLP_officiel est bête et s'est tuee toute seule #2017LeDébat ,2,2,2,1,1,1,0,2,1,-
377,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
378,"@hugoclement La Flotte Marine ce Soir ,Touchée Coulée #2017LeDebat ",2,2,2,1,0,0,Nan,2,0,Neu
379,Tous sa et triste merci à twitter de rendre cette soiree plus fun. Et merci a @MLP_officiel d'avoir montrer son incompétence #2017LeDebat ,2,2,2,1,1,0,1,2,1,1
380,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
381,"#2017LeDébat Bon , ça c'est fait. RDV dimanche 20h ",2,2,2,0,0,0,Nan,2,0,Neu
382,"Non Manu , grave erreur de faire l'auto-promo de ton livre en conclusion alors que tu t'es très bien débrouillé pendant 2h30 #2017LeDebat ",2,2,2,0,1,0,0,2,0,0
383,#2017ledebat elle ressasse en boucle ses poncifs éculés !!!! quelle tristesse ,2,2,2,0,1,0,0,2,0,0
384,"Evitez de parler de ""se servir""  @MLP_officiel, le parti qui se sert dans ce second tour c'est le vôtre #2017LeDebat ",0,2,0,0,0,0,0,1,0,0
385,RT @njj____: Si en musique de fin on peut mettre Marine de diam's pour rigoler svp #2017LeDébat ,2,2,2,0,1,0,1,2,0,-
386,juventus 2 Marine ZERO #2017LeDébat ,2,2,2,0,0,0,Nan,2,0,Neu
387,BRavo Manu ! Tu as su garder ton calme face à cette folle provocatrice #2017LeDebat ,2,2,2,0,1,0,Nan,2,0,Neu
388,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
389,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
390,"Affligée , une honte cette qualité de débat à l'aube des grands défis de demain. #2017LeDebat ",0,2,0,0,1,0,0,1,0,0
391,RT @njj____: Si en musique de fin on peut mettre Marine de diam's pour rigoler svp #2017LeDébat ,2,2,2,0,1,0,1,2,0,-
392,MLP c'est la meuf de ta classe qui fait de l'équitation et devient ouf si t'insulte petit poney étoilé #2017leDebat ,2,2,2,0,0,0,Nan,2,0,Neu
393,RT @SylvieRibot: #2017LeDebat : Le Pen part en toupie. J'ignore ce qu'a pris Macron pour rester calme: sera-ce remboursé par la Sécu? 😀 @Em… ,2,2,1,1,1,1,1,2,1,1
394,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
395,"Bon sinon , t'as gagné Marine , plutôt que de voter blanc , je vais voter Macron. #2017LeDebat ",2,2,2,1,1,1,1,2,1,1
396,Fin du #2017LeDebat et #macron refait du Macron ! #Presidentielle2017  ,2,2,2,0,1,0,Nan,2,0,Neu
397,#2017ledebat non !!! a part enfoncer des portes ouvertes et parler du passé on n'a rien retenu de vos projets ,2,2,0,0,0,0,0,1,0,0
398,#2017LeDebat @MLP_officiel  j'aime la france telle quelle est... A 10% de chômage WTF ? Nulle jusqu'au bout médisance powa ! ,0,2,0,0,0,0,0,1,0,0
399,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
400,RT @SylvieRibot: #2017LeDebat : Le Pen part en toupie. J'ignore ce qu'a pris Macron pour rester calme: sera-ce remboursé par la Sécu? 😀 @Em… ,2,2,1,1,1,1,1,2,1,1
401,marine a coulée #2017LeDébat ,2,2,2,0,1,0,Nan,2,0,Neu
402,ce débat nous aura permis de voir à quel point mlp est conne et n'a aucune solution #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
403,"@EmmanuelTellier Il y a encore des gens à penser ""Ni Ni"" ce soir ?!? 😱 #2017LeDebat ",2,2,2,0,0,0,Nan,2,0,Neu
404,#2017LeDebat : Le Pen part en toupie. J'ignore ce qu'a pris Macron pour rester calme: sera-ce remboursé par la Sécu? 😀 @EmmanuelMacron ,2,2,1,1,1,1,1,2,1,1
405,"RT @mlebranchu: #2017LeDebat - M. Le Pen s'est montrée loin du niveau d'un tel débat. Elle renforce , si c'était nécessaire , le choix de vot… ",0,2,2,0,0,0,Nan,1,0,-
406,#2017LeDebat #Macron #LePen #JeVoteMacron        Elle croit objectivement que les français ont vu la vrai nature de Mr Macron ,2,2,2,0,0,0,Nan,2,0,Neu
407,"RT @mlebranchu: #2017LeDebat - M. Le Pen s'est montrée loin du niveau d'un tel débat. Elle renforce , si c'était nécessaire , le choix de vot… ",0,2,2,0,0,0,Nan,1,0,-
408,Si en musique de fin on peut mettre Marine de diam's pour rigoler svp #2017LeDébat ,2,2,2,0,1,0,1,2,0,-
409,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
410,"Il y a encore des gens à penser ""Ni Ni"" ce soir ?!? 😱 #2017LeDebat ",2,2,2,0,0,0,Nan,2,0,Neu
411,"""s'il vous plaît madame le pen on va pas recommencer!""on dirait ma mère quand elle tente de nous séparer moi et mon frère 😭 #2017LeDebat ",2,2,2,0,0,0,Nan,2,0,Neu
412,RT @Roselc_: Elle est droguée ou quoi ? #2017LeDébat ,2,2,2,0,0,0,Nan,2,0,Neu
413,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
414,On aura bien vu votre projet Mme Le Pen: le néant #2017LeDebat ,2,2,2,1,1,1,Nan,2,1,Neu
415,Désole Le Pen mais non justement on a pas vu ton projet tu l'as pas exposé #2017LeDebat ,2,2,0,0,0,0,1,1,0,1
416,RT @lou_bnrd: comment il fait pr garder un calme pareil c'est fou #2017LeDebat ,2,2,0,0,0,0,1,1,0,1
417,Quel irrespect de MLP. C'est affligeant. #2017LeDebat ,2,2,2,0,0,0,Nan,2,0,Neu
418,Mais quelle honte cette MLP 🐷 #2017LeDebat ,0,2,0,0,0,0,0,1,0,0
419,"Euh , c'est quoi le rapport entre autisme et immigration? #2017LeDebat ",0,2,2,0,0,0,1,1,0,1
420,"C'est des gamins en vrai , ils font que de se chamailler😂 #2017LeDebat ",2,2,0,0,0,0,Nan,1,0,-
421,"Mme Le Pen taper sur les autres c'est bien , mais ca ne sera plus possibe si demain vous êtes  au pouvoir , un projet c'est mieux #2017LeDebat ",2,2,2,1,1,0,1,2,1,1
422,Donc la carte blanche de Le Pen c'est de tacler Macron (encore) alors que lui parle d'un sujet essentiel le handicap.#2017LeDebat ,2,2,2,0,0,0,0,2,0,0
423,Elle fait peur... #2017LeDebat ,0,2,0,0,0,0,0,1,0,0
424,Elle est droguée ou quoi ? #2017LeDébat ,2,2,2,0,0,0,Nan,2,0,Neu
425,comment il fait pr garder un calme pareil c'est fou #2017LeDebat ,2,2,0,0,0,0,1,1,0,1
426,"RT @CharleneMinon: Oui ben voilà , elle parle école et handicap... Pour dire qu'il faut empêcher les enfants étranger-e-s d'être scolarisé-e… ",2,2,2,0,0,0,0,2,0,0
427,"RT @vio_bzh: ""Vous en êtes un parasite "" #2017LeDebat ",2,2,2,0,0,1,0,2,0,0
428,Avoir un trou noir sur une carte blanche... #2017LeDebat ,2,2,2,0,0,1,0,2,0,0
429,Belle conclu Macron ❤️❤️❤️❤️ #2017LeDebat ,1,2,1,1,1,1,Nan,1,1,1
430,Euh wesh j'ai bien entendu l'europe a la shlag ? #2017LeDebat ,2,2,2,1,1,1,1,2,1,1
431,"RT @LNatacha56: #Macron à #MLP: ""La France mérite mieux que vous""Elle mérite aussi mieux que MacronElle mérite Mélenchon#RendezNousMelen… ",1,1,1,1,1,1,1,1,1,1
432,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
433,"""Vous en êtes un parasite "" #2017LeDebat ",2,2,2,0,0,1,0,2,0,0
434,Euhhhhh carte blanche ça veut dire quoi MLP ????? #2017LeDebat ,2,2,2,0,0,0,0,2,0,0
435,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
436,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
437,Le parasite mdr #2017LeDebat ,2,2,2,0,1,0,0,2,0,0
438,#2017LeDebat #Macron #LePen #JeVoteMacron      Votre projet c'est de salir ,2,2,2,0,0,0,0,2,0,0
439,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
440,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
441,"Oui ben voilà , elle parle école et handicap... Pour dire qu'il faut empêcher les enfants étranger-e-s d'être scolar…  ",2,2,2,0,0,0,0,2,0,0
442,La carte blanche de Marine Le Pen c'est d'attaquer Macron. La constance de la bêtise. #2017LeDebat ,2,2,2,0,0,0,0,2,0,0
443,"@lobs La flotte Marine ce soir , Touchée Coulée !#2017LeDebat ",2,2,2,1,0,0,Nan,2,0,Neu
444,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
445,Mais qu'ils se foutent sur la gueule au lieu de brasser de l'air ! #Debat2017 #Debat2ndTour #2017LeDebat #LeGrandDebat #LEDEBAT2017 ,0,2,0,0,1,0,0,1,0,0
446,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
447,#2017LeDebat #Macron #LePen #JeVoteMacron      Pour sa logorrhée verbale Mme le pen lit ses notes ,2,2,2,0,0,1,Nan,2,0,Neu
448,"RT @alexendrapsbzh: ""J'ai pas de thème choisi"" Ah bah en même temps t'as pas de programme ni d'humanité non plus connasse #GrandDebat #2017… ",2,2,2,0,0,0,1,2,0,-
449,"RT @alexendrapsbzh: ""J'ai pas de thème choisi"" Ah bah en même temps t'as pas de programme ni d'humanité non plus connasse #GrandDebat #2017… ",2,2,2,0,0,0,1,2,0,-
450,A elle seche totale merde ya pas de fiche prevut pour sa carte blanche ! Mdr 😂 #2017LeDebat ,0,2,0,0,0,0,0,1,0,0
451,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
452,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
453,"""J'ai pas de thème choisi"" Ah bah en même temps t'as pas de programme ni d'humanité non plus connasse #GrandDebat #2017LeDebat ",2,2,2,0,0,0,1,2,0,-
454,"#2017LeDebat MLP ne sera pas PR et tant mieux , vivement les législatives qu'on puisse passer des vacances tranquilles ",1,2,1,1,1,1,1,1,1,1
455,"RT @mlebranchu: #2017LeDebat - M. Le Pen s'est montrée loin du niveau d'un tel débat. Elle renforce , si c'était nécessaire , le choix de vot… ",0,2,2,0,0,0,Nan,1,0,-
456,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
457,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
458,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
459,#2017LeDebat #Macron #LePen #JeVoteMacron     Mme le pen et Mr. Macron sont d'accord sur la prise en charge des autistes c'est bien! ,2,2,1,1,1,0,0,2,1,-
460,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
461,"RT @LNatacha56: #Macron à #MLP: ""La France mérite mieux que vous""Elle mérite aussi mieux que MacronElle mérite Mélenchon#RendezNousMelen… ",1,1,1,1,1,1,1,1,1,1
462,#autisme parlons en enfin !#2017LeDebat ,2,2,2,0,0,0,Nan,2,0,Neu
463,Si Marine Le Pen ne gagne pas dimanche elle pourra toujours intégrer le cirque Zavatta. #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
464,RT @guitux: Je veux être fouettée et insultée en allemand #2017LeDebat ,2,2,2,1,1,1,Nan,2,1,Neu
465,Elle est assez farouche quand même. #2017LeDébat #LePen ,2,2,0,0,1,0,1,1,0,1
466,"RT @mlebranchu: #2017LeDebat - M. Le Pen s'est montrée loin du niveau d'un tel débat. Elle renforce , si c'était nécessaire , le choix de vot… ",0,2,2,0,0,0,Nan,1,0,-
467,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
468,@EmmanuelMacron c'est le seul qui et qui es réaliste et qui parle de chose concrète!  #2017LeDebat ,1,2,0,0,0,1,Nan,1,0,-
469,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
470,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
471,  #2017LeDebat #2017LeDébat #ontouchelefond ,2,2,2,0,0,1,Nan,2,0,Neu
472,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
473,"Affligée , consternée , atterrée par le niveau des interventions de M.Le Pen. La France et les français méritent mieux. #2017LeDebat ",0,2,2,0,1,1,1,1,1,1
474,"RT @mlebranchu: #2017LeDebat - M. Le Pen s'est montrée loin du niveau d'un tel débat. Elle renforce , si c'était nécessaire , le choix de vot… ",0,2,2,0,0,0,Nan,1,0,-
475,RT @Astrid__56: @EmmanuelMacron nous parle enfin de handicap... Merciiiii !! #Macron2017 #2017LeDebat ,2,2,0,0,1,0,0,1,0,0
476,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
477,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
478,"On ne le connaissait pas il y à 2 ou 3 ans et là , il est candidat à la présidentielle... #2017LeDébat #Macron ",2,2,2,0,1,0,Nan,2,0,Neu
479,Un débat médiocre pour des candidats médiocre élus par des gens médiocre.#2017LeDebat ,2,2,2,0,0,1,0,2,0,0
480,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
481,"Quand j'entends MLP pendant 2h20 , même la voix d'April Kepner de GA me manque. C'est dire hein #2017LeDebat #GrandDebat #videintersideral ",2,2,2,0,0,0,0,2,0,0
482,"RT @LNatacha56: #Macron à #MLP: ""La France mérite mieux que vous""Elle mérite aussi mieux que MacronElle mérite Mélenchon #RendezNousMelen… ",1,1,1,1,1,1,1,1,1,1
483,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
484,"RT @mlebranchu: #2017LeDebat - M. Le Pen s'est montrée loin du niveau d'un tel débat. Elle renforce , si c'était nécessaire , le choix de vot… ",0,2,2,0,0,0,Nan,1,0,-
485,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
486,"RT @mlebranchu: #2017LeDebat - M. Le Pen s'est montrée loin du niveau d'un tel débat. Elle renforce , si c'était nécessaire , le choix de vot… ",0,2,2,0,0,0,Nan,1,0,-
487,#2017ledebat il est couillu Macron d'avoir accepté de ce fourvoyer ds ce débat stérile 💩sans queue ni tête!! mais je n'irai tjrs pas voter ,2,2,2,0,1,0,0,2,0,0
488,"RT @alexendrapsbzh: Ce que nous , représentants de l'école , pensons de cette tirade pitoyable de MLP #GrandDebat #2017LeDebat  ",2,2,2,0,1,0,0,2,0,0
489,@EmmanuelMacron nous parle enfin de handicap... Merciiiii !! #Macron2017 #2017LeDebat ,2,2,0,0,1,0,0,1,0,0
490,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
491,"#Macron à #MLP: ""La France mérite mieux que vous""Elle mérite aussi mieux que MacronElle mérite Mélenchon#RendezNousMelenchon#2017LeDebat ",1,1,1,1,1,1,1,1,1,1
492,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
493,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
494,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
495,"#2017LeDebat je n'ai pas tout suivi , on a causé culture ce soir? ",2,2,2,0,0,0,0,2,0,0
496,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
497,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
498,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
499,@MLP_officiel demain au théâtre chateaubriand dans le rôle principal de phedre #2017LeDébat ,2,2,2,0,1,0,1,2,0,-
500,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
501,RT @nlt56lorient: #2017LeDebat @MLP_officiel ne contribue pas du tout à la qualité du débat. Sa mauvaise foi est regrettable et indigne d'u… ,2,2,2,0,0,0,0,2,0,0
502,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
503,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
504,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
505,"RT @mlebranchu: #2017LeDebat - M. Le Pen s'est montrée loin du niveau d'un tel débat. Elle renforce , si c'était nécessaire , le choix de vot… ",0,2,2,0,0,0,Nan,1,0,-
506,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
507,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
508,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
509,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
510,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
511,Elle devient gênante MLP... Y a pas un troisième match de foot svp ? #2017LeDebat #débat2017 ,2,2,2,0,1,0,0,2,0,0
512,#2017LeDebat #Macron #LePen #JeVoteMacron         J'ai toujours respecté les électeurs du FN mais je combats vos idées ,2,2,2,0,1,0,1,2,0,-
513,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
514,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
515,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
516,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
517,"RT @guitux: Euh là , elle part en vrille la mère Le Pen. #2017LeDebat ",2,2,2,0,1,0,0,2,0,0
518,La France mérite mieux que vous Madame Le Pen #2017LeDebat ,1,2,1,1,1,1,1,1,1,1
519,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
520,"RT @mlebranchu: #2017LeDebat - M. Le Pen s'est montrée loin du niveau d'un tel débat. Elle renforce , si c'était nécessaire , le choix de vot… ",0,2,2,0,0,0,Nan,1,0,-
521,"Euh là , elle part en vrille la mère Le Pen. #2017LeDebat ",2,2,2,0,1,0,0,2,0,0
522,"#2017LeDebat""Regardez , ils sont là"" version Le Pen/soupe aux choux/asile psy. Coucou @malaisetele #GrandDebat ",2,2,2,0,0,0,Nan,2,0,Neu
523,"RT @mlebranchu: #2017LeDebat - M. Le Pen s'est montrée loin du niveau d'un tel débat. Elle renforce , si c'était nécessaire , le choix de vot… ",0,2,2,0,0,0,Nan,1,0,-
524,Elle est tarée cette Le Pen #2017LeDébat ,2,2,2,0,1,0,Nan,2,0,Neu
525,Mais elle a fumé quoi 😂😂😂 #2017LeDebat ,2,2,2,0,0,0,Nan,2,0,Neu
526,Elle a fumé quoi ? #2017LeDebat ,2,2,2,0,0,0,Nan,2,0,Neu
527,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
528,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
529,RT @abarbiier: Tu te sens inutile? Regarde les deux présentateurs du débat ca ira mieux #2017LeDebat #débat2017 #ElectionPresidentielle2017 ,1,2,2,0,0,0,Nan,2,0,Neu
530,"""Mme Lepen , la France mérite mieux que vous!"" @EmmanuelMacron  #2017LeDebat ",1,2,1,1,1,1,1,1,1,1
531,Vous n'êtes pas digne d'être le garant de nos institutions M.Le Pen. #2017LeDebat ,2,2,1,0,1,1,1,2,1,1
532,RT @mbed35260: Elle va péter les plombs à la fin... #2017LeDebat ,2,2,2,0,0,0,1,2,0,-
533,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
534,#2017ledebat là on touche le fond 💩💩💩💩 ,2,2,2,0,0,0,1,2,0,-
535,"RT @SylvieRibot: Chez Le Pen , la posture ""petit sourire entendu et ricanements"" , c'est l'actors' studio ou les nerfs qui lâchent ? #Debat20… ",0,2,0,0,0,0,Nan,1,0,-
536,RT @lyonnais_03410: Les présentateurs : Autorité 0 #2017LeDebat ,2,2,2,0,1,0,Nan,2,0,Neu
537,Tu te sens inutile? Regarde les deux présentateurs du débat ca ira mieux #2017LeDebat #débat2017 #ElectionPresidentielle2017 ,1,2,2,0,0,0,Nan,2,0,Neu
538,"RT @NicoBourgneuf: Marine Le Pen , par ses propos , n'est pas digne de devenir garante des institutions qu'elle ne respecte pas #2017LeDebat… ",2,2,2,0,1,0,Nan,2,0,Neu
539,Plus invisible que les présentateurs du débat tu meurs #Debat2017 #2017LeDebat ,2,2,2,0,1,0,0,2,0,0
540,Et du coup l'école ? #2017LeDebat ,2,2,2,0,0,1,0,2,0,0
541,"Marine Le Pen , par ses propos , n'est pas digne de devenir garante des institutions qu'elle ne respecte pas #2017LeDebat #JeVoteMacron ",2,2,2,0,1,0,Nan,2,0,Neu
542,"RT @mlebranchu: #2017LeDebat - M. Le Pen s'est montrée loin du niveau d'un tel débat. Elle renforce , si c'était nécessaire , le choix de vot… ",0,2,2,0,0,0,Nan,1,0,-
543,les questions et Marine le pen c'est comme le chat et la souris #2017LeDebat ,2,2,2,0,0,0,Nan,2,0,Neu
544,"RT @LNatacha56: ""A chaque délit , il faut une sanction pénale"". Quel humour cette #MarineLePen ! Et si on parlait immunité parlementaire ?… ",2,2,2,0,0,0,1,2,0,-
545,"RT @Roselc_: ""Faites attention à ce que vous dites"" mais ptnn elle s'entend parfois ou quoi #2017leDebat ",2,2,2,0,0,0,0,2,0,0
546,"Chez Le Pen , la posture ""petit sourire entendu et ricanements"" , c'est l'actors' studio ou les nerfs qui lâchent ?…  ",0,2,0,0,0,0,Nan,1,0,-
547,RT @Roselc_: Jeu: chercher les propositions annoncées par MLP #2017leDebat ,2,2,2,0,0,1,Nan,2,0,Neu
548,RT @didier5664: MLP est vraiment pathétique #2017LeDebat ,2,2,1,0,1,1,0,2,1,-
549,"RT @mlebranchu: #2017LeDebat - M. Le Pen s'est montrée loin du niveau d'un tel débat. Elle renforce , si c'était nécessaire , le choix de vot… ",0,2,2,0,0,0,Nan,1,0,-
