time,text,user,rts,place,lon,lat
2017-05-08 07:06:57,"#Presidentielle2017 20h pile le 7 mai, esplanade du Carrousel du Louvre à Paris, victoire d'@EmmanuelMacron :… https://t.co/V4qzQfJmkE",JC Tardivon,0,NaN,47.281,4.999
2017-05-08 07:03:59,"Avec sa mise en scène du Louvre, on a vu à nouveau un grand malade. François le normal, reste ! #Presidentielle2017",Planoisien fou,0,NaN,47.281,4.999
2017-05-08 07:01:59,#Presidentielle2017 les cretins qui faisaient la fête se rejouissaient de l'election de macron ou la défaite de le pen ?,Anthares21,0,NaN,47.281,4.999
2017-05-08 07:01:10,"RT @clemnnce: ça, ça fait peur pour 2022 #Presidentielle2017 https://t.co/3N1nP6JtXQ",Antoine DE LABARTHE,1,NaN,47.281,4.999
2017-05-08 06:59:12,"RT @Lebienpublic: #Présidentielle2017 : les bulletins de vote insolites du second tour.
https://t.co/5kOdry3Vu3 https://t.co/bta9BHSraz",Blank stare🥀,36,NaN,47.281,4.999
2017-05-08 06:58:42,#Presidentielle2017 bizarrement je me reveille avec une impression de gueule bois ...,Anthares21,0,NaN,47.281,4.999
2017-05-08 06:56:47,"RT @julienacard: ""Pas amère mais pleine d'espoir !"" : réaction de @Sophie_Montel dans l'@lestrepublicain #Presidentielle2017 https://t.co/T…",Lilian Noirot 🇫🇷,5,NaN,47.281,4.999
2017-05-08 06:56:00,"#Presidentielle2017 Les votes nuls, mais créatifs, qui ont fait le tour des réseaux sociaux
https://t.co/QOEOwem6fi",L' Est Républicain,1,NaN,47.281,4.999
2017-05-08 06:54:28,"RT @Lebienpublic: #Présidentielle2017 : les bulletins de vote insolites du second tour.
https://t.co/5kOdry3Vu3 https://t.co/bta9BHSraz",Xavier Rigal,36,NaN,47.281,4.999
2017-05-08 06:54:05,"RT @Lebienpublic: #Présidentielle2017 : les bulletins de vote insolites du second tour.
https://t.co/5kOdry3Vu3 https://t.co/bta9BHSraz",L'Âne des Montagnes,36,NaN,47.281,4.999
2017-05-08 06:52:00,"Retour sur le 2e tour de la #Presidentielle2017 en #BourgogneFrancheComte
https://t.co/OI75B0U1bv",L' Est Républicain,0,NaN,47.281,4.999
2017-05-08 06:47:58,"RT @Lebienpublic: #Présidentielle2017 : les bulletins de vote insolites du second tour.
https://t.co/5kOdry3Vu3 https://t.co/bta9BHSraz",Mme Louzinc,36,NaN,47.281,4.999
2017-05-08 06:45:19,"RT @Lebienpublic: #Présidentielle2017 : les bulletins de vote insolites du second tour.
https://t.co/5kOdry3Vu3 https://t.co/bta9BHSraz",Adrien Gauthier,36,NaN,47.281,4.999
